QB1,QB31,QB4,QB7,QFV1,QFV2,HB1,HB31,HB7,HFV1,HFV2,3dHB1,3dHB31,3dHB7,3dHFV1,3dHFV2,1sHB1,1sHB31,1sHB7,1sHFV1,1sHFV2
20,0,0,0,12,10,782.49,780.97,779.04,776.29,772.01,785.99,780.67,776.24,778.29,775.71,782.59,779.47,779.94,778.89,771.91
20,0,0,0,12,10,781.99,780.97,779.04,776.09,771.11,787.99,780.97,778.94,776.89,772.01,782.49,777.87,780.24,777.19,771.41
20,0,0,0,12,10,781.19,780.67,778.94,775.79,771.11,782.99,780.97,779.24,776.69,770.21,781.99,777.57,778.84,776.99,771.11
20,0,0,0,0,10,780.89,780.27,779.14,777.59,770.71,782.49,780.97,779.04,776.29,772.01,781.89,777.37,779.04,777.99,771.21
6,0,0,0,12,10,783.49,780.27,779.24,776.79,772.01,781.99,780.97,779.04,776.09,771.11,785.99,780.67,776.24,778.29,775.71
6,0,0,0,12,10,785.99,780.17,779.14,776.29,772.01,781.19,780.67,778.94,775.79,771.11,787.99,780.97,778.94,776.89,772.01
15,0,0,0,0,10,782.99,780.37,779.54,777.19,772.91,780.89,780.27,779.14,777.59,770.71,782.99,780.97,779.24,776.69,770.21
19,0,0,0,12,10,782.59,780.37,779.24,776.89,772.01,783.49,780.27,779.24,776.79,772.01,782.49,780.97,779.04,776.29,772.01
20,0,0,0,12,10,782.09,780.47,780.64,776.89,772.01,785.99,780.17,779.14,776.29,772.01,781.99,780.97,779.04,776.09,771.11
5,0,0,0,10,10,785.99,780.57,780.64,776.89,772.01,782.99,780.37,779.54,777.19,772.91,781.19,780.67,778.94,775.79,771.11
18,0,0,0,0,10,783.59,780.97,781.14,779.89,771.31,782.59,780.37,779.24,776.89,772.01,780.89,780.27,779.14,777.59,770.71
5,0,0,0,0,10,785.69,780.77,780.64,779.89,771.91,782.09,780.47,780.64,776.89,772.01,783.49,780.27,779.24,776.79,772.01
5,0,0,6,0,10,785.59,780.87,776.34,779.89,771.71,785.99,780.57,780.64,776.89,772.01,785.99,780.17,779.14,776.29,772.01
20,0,0,6,0,10,782.19,780.87,775.64,779.29,771.31,783.59,780.97,781.14,779.89,771.31,782.99,780.37,779.54,777.19,772.91
20,0,0,0,12,10,782.09,780.87,779.24,778.14,771.41,785.69,780.77,780.64,779.89,771.91,782.59,780.37,779.24,776.89,772.01
20,0,0,0,12,10,781.99,780.87,781.64,776.99,771.41,785.59,780.87,776.34,779.89,771.71,782.09,780.47,780.64,776.89,772.01
20,0,0,0,15,10,781.99,780.87,781.64,776.49,771.31,782.19,780.87,775.64,779.29,771.31,785.99,780.57,780.64,776.89,772.01
20,0,0,6,6,10,781.89,780.87,776.34,779.89,771.21,782.09,780.87,779.24,778.14,771.41,783.59,780.97,781.14,779.89,771.31
7,0,0,0,0,10,784.79,780.97,780.14,779.89,771.21,781.99,780.87,781.64,776.99,771.41,785.69,780.77,780.64,779.89,771.91
7,0,0,0,0,10,784.69,780.97,780.14,779.99,771.21,781.99,780.87,781.64,776.49,771.31,785.59,780.87,776.34,779.89,771.71
16,0,0,0,0,10,784.19,780.97,780.14,779.89,771.21,781.89,780.87,776.34,779.89,771.21,782.19,780.87,775.64,779.29,771.31
20,0,0,0,12,10,781.99,780.97,780.14,776.89,771.21,784.79,780.97,780.14,779.89,771.21,782.09,780.87,779.24,778.14,771.41
20,0,0,0,12,10,781.59,781.17,780.14,776.89,771.31,784.69,780.97,780.14,779.99,771.21,781.99,780.87,781.64,776.99,771.41
20,0,0,0,0,10,780.69,781.37,780.34,779.89,771.31,784.19,780.97,780.14,779.89,771.21,781.99,780.87,781.64,776.49,771.31
5,0,0,0,0,10,784.99,781.17,780.24,779.89,771.31,781.99,780.97,780.14,776.89,771.21,781.89,780.87,776.34,779.89,771.21
0,0,0,0,0,0,787.99,781.17,780.14,779.99,771.31,781.59,781.17,780.14,776.89,771.31,784.79,780.97,780.14,779.89,771.21
16,0,5,0,0,10,786.69,782.47,781.14,780.39,771.91,780.69,781.37,780.34,779.89,771.31,784.69,780.97,780.14,779.99,771.21
18,0,0,0,0,10,786.19,782.47,781.24,780.49,771.81,784.99,781.17,780.24,779.89,771.31,784.19,780.97,780.14,779.89,771.21
20,0,0,6,12,10,785.99,782.37,777.04,777.69,771.71,787.99,781.17,780.14,779.99,771.31,781.99,780.97,780.14,776.89,771.21
20,0,0,0,12,10,785.89,782.47,781.34,777.59,771.71,786.69,782.47,781.14,780.39,771.91,781.59,781.17,780.14,776.89,771.31
17,0,0,0,12,10,786.19,782.37,781.24,777.49,771.81,786.19,782.47,781.24,780.49,771.81,780.69,781.37,780.34,779.89,771.31
16,0,0,0,0,10,786.69,782.47,781.24,777.39,771.71,785.99,782.37,777.04,777.69,771.71,784.99,781.17,780.24,779.89,771.31
8,0,0,0,12,10,787.69,782.37,781.04,777.29,771.81,785.89,782.47,781.34,777.59,771.71,787.99,781.17,780.14,779.99,771.31
8,0,0,0,12,10,787.99,782.47,781.14,777.29,771.71,786.19,782.37,781.24,777.49,771.81,786.69,782.47,781.14,780.39,771.91
15,0,0,0,0,10,786.99,782.47,781.04,780.49,771.71,786.69,782.47,781.24,777.39,771.71,786.19,782.47,781.24,780.49,771.81
7,0,0,5,0,10,787.59,782.37,780.64,780.59,771.71,787.69,782.37,781.04,777.29,771.81,785.99,782.37,777.04,777.69,771.71
7,0,0,0,0,10,788.59,782.47,781.34,780.69,771.81,787.99,782.47,781.14,777.29,771.71,785.89,782.47,781.34,777.59,771.71
7,0,0,0,0,10,789.59,782.37,781.24,780.79,771.71,786.99,782.47,781.04,780.49,771.71,786.19,782.37,781.24,777.49,771.81
6,0,0,0,0,10,791.99,782.37,781.04,778.49,771.91,787.59,782.37,780.64,780.59,771.71,786.69,782.47,781.24,777.39,771.71
7,0,0,0,0,10,791.79,782.47,781.44,780.49,771.81,788.59,782.47,781.34,780.69,771.81,787.69,782.37,781.04,777.29,771.81
7,0,0,0,0,10,791.89,782.37,781.64,780.79,771.91,789.59,782.37,781.24,780.79,771.71,787.99,782.47,781.14,777.29,771.71
7,0,0,0,12,10,791.99,782.27,781.54,779.09,771.91,791.99,782.37,781.04,778.49,771.91,786.99,782.47,781.04,780.49,771.71
7,0,0,0,12,10,791.89,782.37,781.54,778.99,771.81,791.79,782.47,781.44,780.49,771.81,787.59,782.37,780.64,780.59,771.71
14,0,0,5,12,10,788.99,782.27,780.64,778.89,772.21,791.89,782.37,781.64,780.79,771.91,788.59,782.47,781.34,780.69,771.81
17,0,0,0,6,10,786.64,782.42,781.51,778.96,772.71,791.99,782.27,781.54,779.09,771.91,789.59,782.37,781.24,780.79,771.71
9,0,0,0,0,10,789.89,782.47,781.54,779.02,772.91,791.89,782.37,781.54,778.99,771.81,791.99,782.37,781.04,778.49,771.91
9,0,0,0,0,10,790.79,782.37,781.64,779.09,772.71,788.99,782.27,780.64,778.89,772.21,791.79,782.47,781.44,780.49,771.81
12,0,0,5,12,10,789.59,782.27,781.54,778.99,772.81,786.64,782.42,781.51,778.96,772.71,791.89,782.37,781.64,780.79,771.91
13,0,0,0,0,10,789.34,782.37,781.61,779.09,772.81,789.89,782.47,781.54,779.02,772.91,791.99,782.27,781.54,779.09,771.91
13,0,0,0,0,10,789.09,782.37,781.54,779.79,772.81,790.79,782.37,781.64,779.09,772.71,791.89,782.37,781.54,778.99,771.81
16,0,0,0,12,10,788.79,782.47,778.64,779.09,772.71,789.59,782.27,781.54,778.99,772.81,788.99,782.27,780.64,778.89,772.21
7,0,0,5,12,10,789.99,782.47,778.54,778.99,772.71,789.34,782.37,781.61,779.09,772.81,786.64,782.42,781.51,778.96,772.71
7,0,0,0,0,10,789.89,782.47,781.34,779.19,770.81,789.09,782.37,781.54,779.79,772.81,789.89,782.47,781.54,779.02,772.91
11,0,0,0,0,10,789.49,782.47,781.74,779.49,771.81,788.79,782.47,778.64,779.09,772.71,790.79,782.37,781.64,779.09,772.71
17,0,0,0,0,10,789.29,782.47,781.64,779.39,770.81,789.99,782.47,778.54,778.99,772.71,789.59,782.27,781.54,778.99,772.81
14,0,0,0,12,10,789.19,782.97,782.34,779.09,772.91,789.89,782.47,781.34,779.19,770.81,789.34,782.37,781.61,779.09,772.81
14,0,0,0,0,10,790.99,782.87,781.64,781.59,771.81,789.49,782.47,781.74,779.49,771.81,789.09,782.37,781.54,779.79,772.81
8,0,0,5,12,10,791.39,782.97,778.64,778.99,771.81,789.29,782.47,781.64,779.39,770.81,788.79,782.47,778.64,779.09,772.71
8,0,0,0,0,10,791.99,782.87,781.44,781.19,771.81,789.19,782.97,782.34,779.09,772.91,789.99,782.47,778.54,778.99,772.71
15,0,0,0,0,10,792.19,782.87,781.84,781.59,771.81,790.99,782.87,781.64,781.59,771.81,789.89,782.47,781.34,779.19,770.81
15,0,0,0,0,10,792.39,782.97,781.74,781.59,771.81,791.39,782.97,778.64,778.99,771.81,789.49,782.47,781.74,779.49,771.81
15,0,0,0,12,10,792.49,782.97,781.94,779.19,773.61,791.99,782.87,781.44,781.19,771.81,789.29,782.47,781.64,779.39,770.81
7,0,0,0,0,10,792.59,782.97,782.04,781.59,773.21,792.19,782.87,781.84,781.59,771.81,789.19,782.97,782.34,779.09,772.91
6,0,0,5,0,10,792.79,782.87,779.24,781.59,772.71,792.39,782.97,781.74,781.59,771.81,790.99,782.87,781.64,781.59,771.81
7,0,0,5,12,10,792.89,782.87,779.24,778.99,772.71,792.49,782.97,781.94,779.19,773.61,791.39,782.97,778.64,778.99,771.81
9,0,0,0,12,10,792.49,783.07,781.94,778.89,772.91,792.59,782.97,782.04,781.59,773.21,791.99,782.87,781.44,781.19,771.81
13,0,0,0,0,0,791.99,782.97,781.84,781.19,772.71,792.79,782.87,779.24,781.59,772.71,792.19,782.87,781.84,781.59,771.81
8,0,0,5,0,10,792.59,782.97,779.74,781.59,772.71,792.89,782.87,779.24,778.99,772.71,792.39,782.97,781.74,781.59,771.81
8,0,0,0,0,10,792.79,783.07,782.34,781.59,773.61,792.49,783.07,781.94,778.89,772.91,792.49,782.97,781.94,779.19,773.61
7,0,0,0,0,10,792.99,783.07,782.34,781.59,773.61,791.99,782.97,781.84,781.19,772.71,792.59,782.97,782.04,781.59,773.21
7,0,0,0,0,10,792.89,783.07,782.34,781.59,772.71,792.59,782.97,779.74,781.59,772.71,792.79,782.87,779.24,781.59,772.71
10,0,0,0,0,10,792.59,782.97,782.34,781.69,773.61,792.79,783.07,782.34,781.59,773.61,792.89,782.87,779.24,778.99,772.71
7,0,0,0,12,10,792.89,782.97,782.24,779.99,772.71,792.99,783.07,782.34,781.59,773.61,792.49,783.07,781.94,778.89,772.91
7,5,0,0,0,10,796.49,781.17,782.64,781.39,774.41,792.89,783.07,782.34,781.59,772.71,791.99,782.97,781.84,781.19,772.71
0,5,0,5,0,10,797.59,781.17,780.24,781.59,773.61,792.59,782.97,782.34,781.69,773.61,792.59,782.97,779.74,781.59,772.71
0,5,0,0,0,10,797.49,781.07,782.54,781.59,772.71,792.89,782.97,782.24,779.99,772.71,792.79,783.07,782.34,781.59,773.61
5,5,0,5,0,10,797.19,781.07,779.74,781.59,772.71,796.49,781.17,782.64,781.39,774.41,792.99,783.07,782.34,781.59,773.61
5,5,0,0,12,10,796.19,780.77,782.24,779.19,773.81,797.59,781.17,780.24,781.59,773.61,792.89,783.07,782.34,781.59,772.71
5,5,0,0,0,10,796.29,780.57,782.54,780.49,773.61,797.49,781.07,782.54,781.59,772.71,792.59,782.97,782.34,781.69,773.61
7,5,0,0,12,10,795.97,780.47,782.04,779.59,772.71,797.19,781.07,779.74,781.59,772.71,792.89,782.97,782.24,779.99,772.71
5,5,0,0,0,10,796.19,780.37,782.54,781.19,772.71,796.19,780.77,782.24,779.19,773.81,796.49,781.17,782.64,781.39,774.41
5,5,0,0,0,10,796.29,780.37,782.64,781.59,772.71,796.29,780.57,782.54,780.49,773.61,797.59,781.17,780.24,781.59,773.61
5,5,0,5,0,10,796.19,780.27,779.64,781.69,773.61,795.97,780.47,782.04,779.59,772.71,797.49,781.07,782.54,781.59,772.71
5,5,0,0,0,10,796.09,780.17,782.54,781.69,772.71,796.19,780.37,782.54,781.19,772.71,797.19,781.07,779.74,781.59,772.71
5,5,0,0,12,10,795.99,780.07,782.64,779.99,773.61,796.29,780.37,782.64,781.59,772.71,796.19,780.77,782.24,779.19,773.81
0,0,0,0,0,10,793.99,780.17,782.64,782.09,773.61,796.19,780.27,779.64,781.69,773.61,796.29,780.57,782.54,780.49,773.61
2.5,2.5,0,0,0,10,795.14,781.47,782.69,781.69,773.61,796.09,780.17,782.54,781.69,772.71,795.97,780.47,782.04,779.59,772.71
5,5,0,0,0,10,796.29,782.77,782.74,781.29,773.61,795.99,780.07,782.64,779.99,773.61,796.19,780.37,782.54,781.19,772.71
5,5,0,0,0,10,796.19,782.67,782.74,781.19,772.71,793.99,780.17,782.64,782.09,773.61,796.29,780.37,782.64,781.59,772.71
0,0,0,0,12,10,797.99,785.17,782.74,776.99,773.61,795.14,781.47,782.69,781.69,773.61,796.19,780.27,779.64,781.69,773.61
5,5,0,0,5,10,795.99,781.27,780.14,778.29,773.61,796.29,782.77,782.74,781.29,773.61,796.09,780.17,782.54,781.69,772.71
11,5,0,0,0,10,793.29,781.17,782.94,780.29,773.61,796.19,782.67,782.74,781.19,772.71,795.99,780.07,782.64,779.99,773.61
10,5,0,0,0,10,793.19,780.97,782.54,780.59,772.71,797.99,785.17,782.74,776.99,773.61,793.99,780.17,782.64,782.09,773.61
13,5,0,0,12,10,793.09,780.77,782.64,776.99,772.71,795.99,781.27,780.14,778.29,773.61,795.14,781.47,782.69,781.69,773.61
8,5,0,0,0,10,794.29,780.77,782.84,778.99,773.61,793.29,781.17,782.94,780.29,773.61,796.29,782.77,782.74,781.29,773.61
6,5,0,0,0,10,792.19,780.57,782.94,780.99,773.61,793.19,780.97,782.54,780.59,772.71,796.19,782.67,782.74,781.19,772.71
0,0,0,0,0,10,795.99,781.17,782.84,781.59,773.61,793.09,780.77,782.64,776.99,772.71,797.99,785.17,782.74,776.99,773.61
0,0,0,0,0,10,796.19,781.67,783.04,781.79,773.61,794.29,780.77,782.84,778.99,773.61,795.99,781.27,780.14,778.29,773.61
18,5,0,5,0,10,789.69,780.97,780.84,781.89,773.61,792.19,780.57,782.94,780.99,773.61,793.29,781.17,782.94,780.29,773.61
19,5,0,0,0,10,789.19,780.97,782.74,781.99,771.81,795.99,781.17,782.84,781.59,773.61,793.19,780.97,782.54,780.59,772.71
19,5,0,6,12,10,788.59,780.87,779.84,777.19,772.71,796.19,781.67,783.04,781.79,773.61,793.09,780.77,782.64,776.99,772.71
19,5,0,0,0,10,787.79,780.87,782.84,782.39,773.81,789.69,780.97,780.84,781.89,773.61,794.29,780.77,782.84,778.99,773.61
16,5,0,6,0,10,790.49,780.77,779.94,782.39,773.61,789.19,780.97,782.74,781.99,771.81,792.19,780.57,782.94,780.99,773.61
17,5,0,0,12,10,789.69,780.87,783.04,776.99,773.61,788.59,780.87,779.84,777.19,772.71,795.99,781.17,782.84,781.59,773.61
19,5,0,0,5,10,787.09,780.97,783.14,781.99,773.71,787.79,780.87,782.84,782.39,773.81,796.19,781.67,783.04,781.79,773.61
19,5,0,0,12,10,786.99,780.87,783.14,777.99,773.61,790.49,780.77,779.94,782.39,773.61,789.69,780.97,780.84,781.89,773.61
16,5,0,0,0,10,790.39,780.77,782.94,781.29,774.51,789.69,780.87,783.04,776.99,773.61,789.19,780.97,782.74,781.99,771.81
19,5,0,0,0,10,787.19,780.77,783.24,781.19,774.51,787.09,780.97,783.14,781.99,773.71,788.59,780.87,779.84,777.19,772.71
19,5,0,0,0,10,786.99,780.57,783.04,781.29,774.51,786.99,780.87,783.14,777.99,773.61,787.79,780.87,782.84,782.39,773.81
16,5,0,0,0,10,787.29,780.57,783.14,781.19,774.51,790.39,780.77,782.94,781.29,774.51,790.49,780.77,779.94,782.39,773.61
18,5,0,0,0,10,787.19,780.57,783.24,781.39,774.51,787.19,780.77,783.24,781.19,774.51,789.69,780.87,783.04,776.99,773.61
20,5,0,0,0,10,786.79,780.47,782.94,781.29,774.51,786.99,780.57,783.04,781.29,774.51,787.09,780.97,783.14,781.99,773.71
20,5,0,0,0,10,786.69,780.37,783.14,781.29,774.51,787.29,780.57,783.14,781.19,774.51,786.99,780.87,783.14,777.99,773.61
15,5,0,0,0,10,788.59,780.37,783.14,781.19,774.51,787.19,780.57,783.24,781.39,774.51,790.39,780.77,782.94,781.29,774.51
15,5,0,0,0,10,788.39,780.27,782.94,781.29,774.51,786.79,780.47,782.94,781.29,774.51,787.19,780.77,783.24,781.19,774.51
15,5,0,0,0,10,788.19,780.27,783.04,781.19,774.41,786.69,780.37,783.14,781.29,774.51,786.99,780.57,783.04,781.29,774.51
17,5,0,0,0,10,787.79,780.17,783.24,781.29,774.51,788.59,780.37,783.14,781.19,774.51,787.29,780.57,783.14,781.19,774.51
14,5,0,0,0,10,786.19,780.17,783.24,782.69,774.51,788.39,780.27,782.94,781.29,774.51,787.19,780.57,783.24,781.39,774.51
19,5,0,0,0,10,785.09,781.37,783.14,782.59,774.81,788.19,780.27,783.04,781.19,774.41,786.79,780.47,782.94,781.29,774.51
13,5,0,0,12,10,785.89,779.97,782.84,778.99,774.51,787.79,780.17,783.24,781.29,774.51,786.69,780.37,783.14,781.29,774.51
16,5,0,0,0,10,785.49,779.87,783.04,779.49,774.51,786.19,780.17,783.24,782.69,774.51,788.59,780.37,783.14,781.19,774.51
19,5,0,0,0,10,785.09,779.77,783.14,779.79,774.51,785.09,781.37,783.14,782.59,774.81,788.39,780.27,782.94,781.29,774.51
0,0,12,0,0,10,785.59,779.97,783.34,779.99,774.51,785.89,779.97,782.84,778.99,774.51,788.19,780.27,783.04,781.19,774.41
16,0,0,6,12,10,785.29,780.37,780.24,778.79,774.51,785.49,779.87,783.04,779.49,774.51,787.79,780.17,783.24,781.29,774.51
16,0,0,6,12,10,785.49,780.67,782.74,778.59,774.51,785.09,779.77,783.14,779.79,774.51,786.19,780.17,783.24,782.69,774.51
0,0,0,0,0,0,785.99,781.07,783.44,778.79,774.51,785.59,779.97,783.34,779.99,774.51,785.09,781.37,783.14,782.59,774.81
16,5,0,0,0,10,785.89,781.17,783.64,779.09,774.51,785.29,780.37,780.24,778.79,774.51,785.89,779.97,782.84,778.99,774.51
18,5,0,0,12,10,785.59,781.27,783.24,778.99,774.51,785.49,780.67,782.74,778.59,774.51,785.49,779.87,783.04,779.49,774.51
18,5,0,0,0,10,785.39,781.17,783.34,782.69,774.51,785.99,781.07,783.44,778.79,774.51,785.09,779.77,783.14,779.79,774.51
18,5,0,0,0,10,785.39,781.37,783.54,783.19,774.91,785.89,781.17,783.64,779.09,774.51,785.59,779.97,783.34,779.99,774.51
18,5,0,0,0,10,785.39,781.37,783.54,783.19,774.51,785.59,781.27,783.24,778.99,774.51,785.29,780.37,780.24,778.79,774.51
18,5,0,0,0,10,785.29,781.27,783.14,783.39,774.51,785.39,781.17,783.34,782.69,774.51,785.49,780.67,782.74,778.59,774.51
18,5,0,0,0,0,785.19,781.27,783.44,783.59,774.81,785.39,781.37,783.54,783.19,774.91,785.99,781.07,783.44,778.79,774.51
18,5,0,0,12,10,785.09,781.27,783.44,783.19,773.61,785.39,781.37,783.54,783.19,774.51,785.89,781.17,783.64,779.09,774.51
18,5,0,0,12,10,785.09,781.17,783.34,782.79,774.51,785.29,781.27,783.14,783.39,774.51,785.59,781.27,783.24,778.99,774.51
20,5,0,0,0,10,784.99,781.17,780.24,783.09,774.51,785.19,781.27,783.44,783.59,774.81,785.39,781.17,783.34,782.69,774.51
0,0,0,0,0,10,785.59,781.27,783.54,783.34,774.51,785.09,781.27,783.44,783.19,773.61,785.39,781.37,783.54,783.19,774.91
0,0,0,0,0,10,785.89,781.47,783.44,783.59,774.51,785.09,781.17,783.34,782.79,774.51,785.39,781.37,783.54,783.19,774.51
19,0,0,0,0,10,785.79,781.57,783.74,783.89,775.41,784.99,781.17,780.24,783.09,774.51,785.29,781.27,783.14,783.39,774.51
20,0,0,0,0,10,785.69,781.77,783.84,784.09,774.51,785.59,781.27,783.54,783.34,774.51,785.19,781.27,783.44,783.59,774.81
0,0,0,0,0,10,788.99,781.87,783.74,784.29,774.51,785.89,781.47,783.44,783.59,774.51,785.09,781.27,783.44,783.19,773.61
0,0,0,0,0,0,791.99,782.07,783.64,784.09,774.61,785.79,781.57,783.74,783.89,775.41,785.09,781.17,783.34,782.79,774.51
0,0,0,0,0,10,793.99,782.17,783.84,784.19,774.51,785.69,781.77,783.84,784.09,774.51,784.99,781.17,780.24,783.09,774.51
0,0,0,0,0,10,795.29,782.37,784.34,783.89,776.21,788.99,781.87,783.74,784.29,774.51,785.59,781.27,783.54,783.34,774.51
0,0,0,0,0,10,795.59,782.47,784.14,783.99,775.41,791.99,782.07,783.64,784.09,774.61,785.89,781.47,783.44,783.59,774.51
0,0,0,0,0,0,795.89,782.77,784.34,784.09,775.21,793.99,782.17,783.84,784.19,774.51,785.79,781.57,783.74,783.89,775.41
20,0,0,0,0,10,791.99,782.87,784.14,784.19,775.41,795.29,782.37,784.34,783.89,776.21,785.69,781.77,783.84,784.09,774.51
0,0,0,0,0,10,795.19,783.07,784.04,784.09,775.41,795.59,782.47,784.14,783.99,775.41,788.99,781.87,783.74,784.29,774.51
0,0,0,0,0,10,793.99,783.07,784.24,784.19,776.41,795.89,782.77,784.34,784.09,775.21,791.99,782.07,783.64,784.09,774.61
6,0,0,0,0,10,791.99,783.07,784.14,784.29,776.41,791.99,782.87,784.14,784.19,775.41,793.99,782.17,783.84,784.19,774.51
20,0,0,0,0,10,786.29,782.97,784.74,784.29,776.51,795.19,783.07,784.04,784.09,775.41,795.29,782.37,784.34,783.89,776.21
0,0,0,0,0,10,790.99,783.07,784.14,784.29,775.41,793.99,783.07,784.24,784.19,776.41,795.59,782.47,784.14,783.99,775.41
5,0,0,0,12,10,791.49,783.07,784.14,781.99,775.91,791.99,783.07,784.14,784.29,776.41,795.89,782.77,784.34,784.09,775.21
15,0,0,0,0,10,788.99,782.97,784.14,784.29,776.41,786.29,782.97,784.74,784.29,776.51,791.99,782.87,784.14,784.19,775.41
15,0,0,0,0,10,788.99,782.97,784.04,784.29,776.31,790.99,783.07,784.14,784.29,775.41,795.19,783.07,784.04,784.09,775.41
19,5,0,0,0,10,787.99,782.67,784.14,784.29,775.41,791.49,783.07,784.14,781.99,775.91,793.99,783.07,784.24,784.19,776.41
20,5,0,0,0,10,786.79,782.67,784.14,784.39,775.41,788.99,782.97,784.14,784.29,776.41,791.99,783.07,784.14,784.29,776.41
20,5,0,0,0,10,786.69,782.57,784.14,784.29,775.41,788.99,782.97,784.04,784.29,776.31,786.29,782.97,784.74,784.29,776.51
16,5,0,0,0,10,789.29,782.67,784.14,784.39,775.41,787.99,782.67,784.14,784.29,775.41,790.99,783.07,784.14,784.29,775.41
16,5,0,0,0,10,788.99,782.67,784.24,784.49,775.41,786.79,782.67,784.14,784.39,775.41,791.49,783.07,784.14,781.99,775.91
18,5,0,0,0,10,788.19,782.67,785.04,784.59,775.91,786.69,782.57,784.14,784.29,775.41,788.99,782.97,784.14,784.29,776.41
20,5,0,0,0,10,787.39,782.67,784.64,784.59,775.41,789.29,782.67,784.14,784.39,775.41,788.99,782.97,784.04,784.29,776.31
20,5,0,0,0,10,787.29,782.67,784.64,784.59,776.41,788.99,782.67,784.24,784.49,775.41,787.99,782.67,784.14,784.29,775.41
20,5,0,0,0,10,787.19,782.67,784.64,784.49,776.41,788.19,782.67,785.04,784.59,775.91,786.79,782.67,784.14,784.39,775.41
20,0,0,0,0,10,787.09,782.57,784.64,784.59,775.91,787.39,782.67,784.64,784.59,775.41,786.69,782.57,784.14,784.29,775.41
20,5,0,0,12,10,786.99,782.47,784.14,781.59,775.41,787.29,782.67,784.64,784.59,776.41,789.29,782.67,784.14,784.39,775.41
17,0,0,0,0,10,785.99,782.47,784.14,783.99,776.41,787.19,782.67,784.64,784.49,776.41,788.99,782.67,784.24,784.49,775.41
17,5,0,5,12,10,785.59,782.67,783.54,783.29,776.41,787.09,782.57,784.64,784.59,775.91,788.19,782.67,785.04,784.59,775.91
17,5,0,5,0,10,785.39,783.07,781.84,782.59,776.31,786.99,782.47,784.14,781.59,775.41,787.39,782.67,784.64,784.59,775.41
17,5,0,5,8,9,785.19,782.67,781.64,781.89,774.51,785.99,782.47,784.14,783.99,776.41,787.29,782.67,784.64,784.59,776.41
17,5,0,5,10,8,785.09,782.57,781.34,781.19,775.41,785.59,782.67,783.54,783.29,776.41,787.19,782.67,784.64,784.49,776.41
17,5,0,5,0,10,785.09,782.67,781.34,785.29,777.81,785.39,783.07,781.84,782.59,776.31,787.09,782.57,784.64,784.59,775.91
11,5,0,5,0,8,789.79,782.67,781.44,784.99,774.51,785.19,782.67,781.64,781.89,774.51,786.99,782.47,784.14,781.59,775.41
10,5,0,5,0,8,789.59,782.57,781.14,784.99,775.41,785.09,782.57,781.34,781.19,775.41,785.99,782.47,784.14,783.99,776.41
14,5,0,0,0,8,789.09,782.67,783.74,784.89,774.51,785.09,782.67,781.34,785.29,777.81,785.59,782.67,783.54,783.29,776.41
14,5,0,0,0,10,788.99,782.67,784.14,785.99,775.41,789.79,782.67,781.44,784.99,774.51,785.39,783.07,781.84,782.59,776.31
15,5,0,0,0,10,788.89,782.77,784.14,786.09,776.41,789.59,782.57,781.14,784.99,775.41,785.19,782.67,781.64,781.89,774.51
15,5,0,0,0,10,788.99,782.67,784.14,786.09,775.41,789.09,782.67,783.74,784.89,774.51,785.09,782.57,781.34,781.19,775.41
18,5,0,0,0,10,784.49,782.57,784.94,785.99,776.71,788.99,782.67,784.14,785.99,775.41,785.09,782.67,781.34,785.29,777.81
13,5,0,0,0,10,789.29,786.17,784.14,784.99,776.41,788.89,782.77,784.14,786.09,776.41,789.79,782.67,781.44,784.99,774.51
11,5,0,0,0,10,789.99,786.07,784.24,784.89,776.41,788.99,782.67,784.14,786.09,775.41,789.59,782.57,781.14,784.99,775.41
11,5,0,0,0,10,789.99,785.77,784.34,784.89,777.31,784.49,782.57,784.94,785.99,776.71,789.09,782.67,783.74,784.89,774.51
11,5,0,0,0,10,789.99,785.77,784.44,784.99,776.41,789.29,786.17,784.14,784.99,776.41,788.99,782.67,784.14,785.99,775.41
11,5,0,0,0,10,789.99,785.57,784.54,784.89,776.41,789.99,786.07,784.24,784.89,776.41,788.89,782.77,784.14,786.09,776.41
11,5,0,0,8,10,789.99,785.57,784.64,783.59,776.41,789.99,785.77,784.34,784.89,777.31,788.99,782.67,784.14,786.09,775.41
11,5,0,0,0,10,789.99,785.37,785.14,784.79,776.91,789.99,785.77,784.44,784.99,776.41,784.49,782.57,784.94,785.99,776.71
13,5,0,0,0,10,788.79,784.97,785.14,784.99,775.41,789.99,785.57,784.54,784.89,776.41,789.29,786.17,784.14,784.99,776.41
14,5,0,0,0,10,788.49,784.77,785.24,784.89,775.41,789.99,785.57,784.64,783.59,776.41,789.99,786.07,784.24,784.89,776.41
14,5,0,0,0,10,788.49,784.67,785.34,784.89,775.41,789.99,785.37,785.14,784.79,776.91,789.99,785.77,784.34,784.89,777.31
14,5,0,0,0,10,788.39,784.57,785.24,784.89,777.01,788.79,784.97,785.14,784.99,775.41,789.99,785.77,784.44,784.99,776.41
15,5,0,0,0,10,788.09,784.57,785.34,784.79,775.41,788.49,784.77,785.24,784.89,775.41,789.99,785.57,784.54,784.89,776.41
13,5,0,0,10,10,788.89,784.47,785.44,782.79,775.41,788.49,784.67,785.34,784.89,775.41,789.99,785.57,784.64,783.59,776.41
